index,Text1,Text2,Type,Lang,Scores,e5_mean
3467,THE DONALD & CARLEY - Perfect Together! - #Trump,"@GOP If you can not debate Trump, you should not be running for president. #backurbase.",train,eng,0.41,0.8153836727142334
3468,@Colin_McManus7 2016 is the first election I can vote in and I am proudly voting for @realDonaldTrump #trumpforpresident,Everything Donald Trump said was 100% true though.,train,eng,0.41,0.7997386455535889
3469,It was my car which lead yesterday.,but yesterday you were racing with my car.,train,eng,0.41,0.9159971475601196
3470,Maybe an inch and a half by a quarter inch?,Bring it in a quarter of an inch on the left.,train,eng,0.41,0.8903089165687561
3471,It will also be used for driver and maintenance training and familiarisation .,Country Energy also is represented by a training and maintenance center .,train,eng,0.41,0.8664450645446777
3472,link to the program's Web page URL,The rating was obtained from the Web page.,train,eng,0.41,0.8531705737113953
3473,"With respect to him, the decision does not therefore need a statement of reasons.","accordingly, it was not necessary to justify the decision in relation to it.",train,eng,0.41,0.9333481192588806
3474,"Eating junk food, talking about our feelings.",What's with all the baking and the junk food?,train,eng,0.41,0.8728207945823669
3475,Two friends ride a bicycle.,Four children are playing together outside.,train,eng,0.41,0.7839335203170776
3476,A little girl is walking down a path lined with large trees.,Two people with backpacks hike up a rocky dirt path next to a conifer tree.,train,eng,0.41,0.8294965624809265
3477,"I AM A CROOK...and I like it, like it, yes I do #HillaryCampaignSlogan #WakeUpAmerica #StopHillary2016 #specialreport","Do we breathe & live or ignore & collectively succumb to toxins of political, ecological, unwanton oligards? #p2 #bernie2016",train,eng,0.41,0.842778205871582
3478,@HillaryClinton The deceit hand? Thats a hand you know well. Right?,@MyOTRadventure Compassion the new frontier Hillary will go where she's never gone before She'll need a village & a committee,train,eng,0.41,0.803648054599762
3479,I loved Dex and how he and Sloane bickered but I was confused by the world.,"He was a good team leader, dependable and loyal, but he carried a secret he couldn't share.",train,eng,0.41,0.8007901906967163
3480,"The three jewels of Buddhism are the Buddha , the Dharma , and the Sangha .","In Buddhism , the first schism was set up by Devadatta , during Buddha 's life .",train,eng,0.41,0.8146188259124756
3481,I highly recommend the phenomenally suspenseful hot and steamy Burn For Me by Cynthia Eden.,so glad Ms Eden has returned to the world of the supernatural.,train,eng,0.41,0.8393034338951111
3482,Because Percy Jackson is absolutely awesome.,"The facts were right (mostly I guess) with side comments from Percy, which made it more engaging.",train,eng,0.41,0.8359407186508179
3483,"#presidentialelection2016 Make plans to help your future now, so that later you don't regret it, again! Vote @realDonaldTrump",Been slacking on my @realDonaldTrump retweets.. had some catching up to do .. #Trumpforpresident,train,eng,0.41,0.9034028053283693
3484,"I wanted to know why Shiarra was being dragged into this, and the petty excuse just made my day!",As much as I want to strangle Shiarra I really like the other characters so I am sticking with it.,train,eng,0.41,0.8644835948944092
3486,#greta Trump is absolutely on fire right now! He is a good man with a great family. He is the medicine this country needs!,"@theblaze American ppl are prolife, anti #Obamacare, pro #bordersecurity pro traditional marriage. Where has that gotten us.",train,eng,0.41,0.8477122783660889
3487,"And for the first time as a reader of this series, I felt a pull towards Riley and her character.","Anyway, things come to a head between Riley and the two sides to her soul.",train,eng,0.41,0.8827717304229736
3488,The Zakarpattia Oblast has a total area of 12800 k and is located in the Carpathian Mountains region of western Ukraine .,"Situated in the Carpathian Mountains , Zakarpattia Oblast 's economy depends mostly on trans-border trade , vinery and forestry .",train,eng,0.41,0.8735873699188232
3489,type in soaring eagle casino in the search bar on the yahoo homepage...i believe it is the first result,"In Yahoo.com's search bar, enter text ""Antonio Aguillar Biography"" and click on a search result.",train,eng,0.41,0.8629747629165649
3490,A sunset scene with a mountain in the background and people walking across a walkway bridge.,A bunch of birds flying towards a building with an antenna in the background amid a beautiful sunset.,train,eng,0.41,0.856867790222168
3491,Three toddlers sit amidst cut down foliage.,Three girls in winter coats are outside in a snowy forest.,train,eng,0.41,0.8519433736801147
3492,@HillaryClinton is opening 10 more offices in Iowa this week. She's not playing around! #iacaucus,Leader of free world. Global navigating. Interacting with the international community. Beyond big crowds. Learned lesson.,train,eng,0.41,0.8088271021842957
3493,"It made me feel bad for Raahosh, his naughty Khui had the bad taste in women!",They help give us both Liz and Raahosh perspective.,train,eng,0.41,0.7962065935134888
3494,"Aitne , also known as , is a retrograde irregular satellite of Jupiter .","Eurydome , also known as , is a natural satellite of Jupiter .",train,eng,0.41,0.883818507194519
3495,A Asian women rides a bike while wearing a respirator mask.,Two asian women wearing hats being pulled in a rickshaw by an asian male with a headband.,train,eng,0.41,0.8200019598007202
3496,@philadper2014 @LouiseKatina Hillary's New Campaign slogan is: HILLARY - NOTHING TO HIDE BUT THE TRUTH! #tcot #WakeUpAmerica,Support #independent #BernieSanders because he's not a liar. #POTUS #libcrib #democrats #tlot #republicans #WakeUpAmerica,train,eng,0.41,0.8748300075531006
3497,he looks me straight in the eye and calls me his ex-wife.,and then he held my hand and looked me straight in the eye.,train,eng,0.41,0.890739917755127
3498,"A Black President,Healthcare 4 all, Marriage Equality...what's next?..a Woman President?!Damn RIGHT! #SCOTUS #MarriageEquality","Do we breathe & live or ignore & collectively succumb to toxins of political, ecological, unwanton oligards? #p2 #bernie2016",train,eng,0.41,0.8353592157363892
3499,A yellow dog shaking off from a jump into a stream.,a dog jumps in the pool to get a chicken.,train,eng,0.41,0.8780866861343384
3500,This is Connor and Meara's story.,This time Connor is in the spotlight.,train,eng,0.41,0.8760904669761658
3501,The best is Aries and Torrent.,try a torrent website like isohunt.com,train,eng,0.41,0.8216373324394226
3502,A blond child is laying on a branch of a tree in a green field.,Two dark-skinned parents look happily on their child in a park,train,eng,0.41,0.8005609512329102
3503,Two children run through a sprinkler.,Four children are playing together outside.,train,eng,0.41,0.8264271020889282
3504,"Do you ever have a car stolen? No, what?",did your car ever get away?,train,eng,0.41,0.8917237520217896
3505,"The Resaca Confederate Cemetery was founded on October 25 , 1866 .",It was founded as the Syrian Protestant College by American missionary Daniel Bliss in 1866 .,train,eng,0.41,0.8097882866859436
3506,Angelina Jolie sent her resume to me.,Angelina Jolie gives me a warm feeling.,train,eng,0.41,0.8917373418807983
3507,Earth is going to lead a battle that defeats the sphere-builders.,the country will lead the battle to defeat Budovar Sfair.,train,eng,0.41,0.8758588433265686
3509,Men will love when you dress up.,wear a kinky bunny suit guys love it tell me what happened vol_fan_raybaby@yahoo.com,train,eng,0.41,0.8239551782608032
3511,Women in dresses leaning on a metal fence.,Two women compete in a martial arts contest.,train,eng,0.41,0.8313778042793274
3512,The territorial capital of Nebraska was Omaha .,Nebraska 's Legislature is unusual in that it is unicameral and nonpartisan .,train,eng,0.41,0.7957218885421753
3513,So unfortunate #thebriefcase @cbs. Adoption isn't always the answer.,@HomunculusLoikm @SawyerAndrew @BryanBroome1 @jstines3 Bad analogy. The current time frame for abortion is the best compromise,train,eng,0.41,0.8324168920516968
3514,I'm enthralled and can't wait to begin the final book.,"I can't believe I'm about to say this, but I flipping loved Froi.",train,eng,0.41,0.8387058973312378
3515,"The contest was extended once more , and Germain began work on her third attempt .",The Sophie Germain prime and Crater Germain on Venus are named after her .,train,eng,0.41,0.7626391053199768
3516,Inform her it's incorrect. That you noticed that the preparatory children don't like her.,I wanted to inform you that uninnocent21s answer is incorrect.,train,eng,0.41,0.8313270807266235
3519,Her hair was a different color when she came back into the store.,not if that's the color you dye your hair!,train,eng,0.41,0.8179720044136047
3520,A vote against Trump is a vote against America,"just want to give a big #shoutout to my #1 man these days, @realDonaldTrump Get 'er done, big guy!!",train,eng,0.41,0.7996964454650879
3521,I got lost in the tales again once I got done with the women.,I kept a journal of who's who and still got blurry-eyed by the end.,train,eng,0.41,0.8460409641265869
3522,The characters are fun and the adventure is plentiful.,There are also plenty of ethical dilemmas here as well.,train,eng,0.41,0.7845032215118408
3523,Prosper has a demon living inside of him because of a broken deal that an ancestor made 300 years ago.,The Dreadful Tale of Prosper Redding is perfect for this time of year!,train,eng,0.41,0.8337457776069641
3524,"Outside the United States , the single was released commercially in Australia and the United Kingdom .","In Australia , as in the United Kingdom , Constable is the lowest rank in most police services .",train,eng,0.41,0.7857969999313354
3525,Year 1818 was a common year starting on Thursday of the Gregorian Calendar .,1950 was a common year starting on Sunday of the Gregorian calendar .,train,eng,0.41,0.8080992102622986
3526,Perhaps you can start something in the concession area of WalMart.,Perhaps you could ask her to start over and go on another date.,train,eng,0.41,0.8300801515579224
3528,Santa Maria or Sta .,"As of 2007 census , Sta .",train,eng,0.41,0.8324894905090332
3529,"Neryn lives in Alban, where magic is banned by King Keldec.",Can Neryn learn to use her gift to help turn the tides in the war and bring the much awaited peace to Alban?,train,eng,0.41,0.8570061326026917
3530,A browser game is a video game that is played on a web browser .,Charon is a web browser for the Inferno operating system .,train,eng,0.41,0.8375935554504395
3531,and if start seeing a lot of things thru their eyes too.,start seeing other women.that should work for good,train,eng,0.41,0.8271610736846924
3532,A male tennis player pumps his fist.,A basketball player is dribbling the ball.,train,eng,0.41,0.8167420625686646
